"state","county_name","fips_code","carrier","issuer_id","market","plan_count"
"NY","Nassau County","36059","HealthFirst","83744","off_market",16
"NY","Nassau County","36059","Oxford","85629","off_market",312
"NY","Nassau County","36059","UnitedHealthcare","54297","off_market",24
"NY","New York County","36061","CareConnect Insurance","82483","off_market",76
"NY","New York County","36061","CareConnect Insurance","82483","on_market",124
"NY","New York County","36061","EmblemHealth","88000","off_market",4
"NY","New York County","36061","EmblemHealth","88582","off_market",40
"NY","New York County","36061","EmblemHealth","88582","on_market",32
"NY","New York County","36061","Empire BlueCross BlueShield","44113","off_market",104
"NY","New York County","36061","Empire BlueCross BlueShield","80519","off_market",16
"NY","New York County","36061","HealthFirst","61405","off_market",64
"NY","New York County","36061","HealthFirst","83744","off_market",16
"NY","New York County","36061","MetroPlus Health Plan","11177","on_market",32
"NY","New York County","36061","MVP Health Plans","56184","off_market",8
"NY","New York County","36061","MVP Health Plans","56184","on_market",136
"NY","New York County","36061","Oxford","85629","off_market",312
"NY","Niagara County","36063","BlueShield of Western New York","49526","off_market",192
"NY","Niagara County","36063","BlueShield of Western New York","49526","on_market",40
"NY","Niagara County","36063","EmblemHealth","88000","off_market",4
"NY","Niagara County","36063","Excellus","78124","off_market",272
"NY","Niagara County","36063","Excellus","78124","on_market",48
"NY","Niagara County","36063","Independent Health","18029","off_market",152
"NY","Niagara County","36063","Independent Health","18029","on_market",96
"NY","Niagara County","36063","MVP Health Plans","56184","off_market",8
"NY","Niagara County","36063","MVP Health Plans","56184","on_market",136
"NY","Niagara County","36063","MVP Health Plans","89846","off_market",200
"NY","Niagara County","36063","UnitedHealthcare","54297","off_market",24
"NY","Oneida County","36065","BlueShield of Northeastern New York","36346","off_market",152
"NY","Oneida County","36065","BlueShield of Northeastern New York","36346","on_market",40
"NY","Oneida County","36065","CDPHP","92551","off_market",88
"NY","Oneida County","36065","CDPHP","92551","on_market",32
"NY","Oneida County","36065","CDPHP","94788","off_market",8
"NY","Oneida County","36065","EmblemHealth","88000","off_market",4
"NY","Oneida County","36065","Excellus","78124","off_market",336
"NY","Oneida County","36065","Excellus","78124","on_market",160
"NY","Oneida County","36065","MVP Health Plans","56184","off_market",8
"NY","Oneida County","36065","MVP Health Plans","56184","on_market",136
"NY","Oneida County","36065","MVP Health Plans","89846","off_market",200
"NY","Oneida County","36065","UnitedHealthcare","54297","off_market",24
"NY","Onondaga County","36067","EmblemHealth","88000","off_market",4
"NY","Onondaga County","36067","Excellus","78124","off_market",336
"NY","Onondaga County","36067","Excellus","78124","on_market",160
"NY","Onondaga County","36067","MVP Health Plans","56184","off_market",8
"NY","Onondaga County","36067","MVP Health Plans","56184","on_market",136
"NY","Onondaga County","36067","MVP Health Plans","89846","off_market",200
"NY","Onondaga County","36067","UnitedHealthcare","54297","off_market",24
"NY","Ontario County","36069","EmblemHealth","88000","off_market",4
"NY","Ontario County","36069","Excellus","78124","off_market",336
"NY","Ontario County","36069","Excellus","78124","on_market",160
"NY","Ontario County","36069","MVP Health Plans","56184","off_market",8
"NY","Ontario County","36069","MVP Health Plans","56184","on_market",136
"NY","Ontario County","36069","MVP Health Plans","89846","off_market",200
"NY","Ontario County","36069","UnitedHealthcare","54297","off_market",24
"NY","Orange County","36071","CDPHP","92551","off_market",88
"NY","Orange County","36071","CDPHP","92551","on_market",32
"NY","Orange County","36071","CDPHP","94788","off_market",8
"NY","Orange County","36071","Crystal Run","43477","off_market",52
"NY","Orange County","36071","Crystal Run","73886","off_market",40
"NY","Orange County","36071","EmblemHealth","88000","off_market",4
"NY","Orange County","36071","EmblemHealth","88582","off_market",40
"NY","Orange County","36071","EmblemHealth","88582","on_market",32
"NY","Orange County","36071","Empire BlueCross BlueShield","44113","off_market",104
"NY","Orange County","36071","Empire BlueCross BlueShield","80519","off_market",16
"NY","Orange County","36071","MVP Health Plans","56184","off_market",8
"NY","Orange County","36071","MVP Health Plans","56184","on_market",136
"NY","Orange County","36071","MVP Health Plans","89846","off_market",200
"NY","Orange County","36071","Oxford","85629","off_market",312
"NY","Orleans County","36073","BlueShield of Western New York","49526","off_market",192
"NY","Orleans County","36073","BlueShield of Western New York","49526","on_market",40
"NY","Orleans County","36073","EmblemHealth","88000","off_market",4
"NY","Orleans County","36073","Excellus","78124","off_market",272
"NY","Orleans County","36073","Excellus","78124","on_market",48
"NY","Orleans County","36073","Independent Health","18029","off_market",152
"NY","Orleans County","36073","Independent Health","18029","on_market",72
"NY","Orleans County","36073","MVP Health Plans","56184","off_market",8
"NY","Orleans County","36073","MVP Health Plans","56184","on_market",136
"NY","Orleans County","36073","MVP Health Plans","89846","off_market",200
"NY","Orleans County","36073","UnitedHealthcare","54297","off_market",24
"NY","Oswego County","36075","BlueShield of Northeastern New York","36346","off_market",152
"NY","Oswego County","36075","BlueShield of Northeastern New York","36346","on_market",40
"NY","Oswego County","36075","EmblemHealth","88000","off_market",4
"NY","Oswego County","36075","Excellus","78124","off_market",336
"NY","Oswego County","36075","Excellus","78124","on_market",160
"NY","Oswego County","36075","MVP Health Plans","56184","off_market",8
"NY","Oswego County","36075","MVP Health Plans","56184","on_market",136
"NY","Oswego County","36075","MVP Health Plans","89846","off_market",200
"NY","Oswego County","36075","UnitedHealthcare","54297","off_market",24
"NY","Otsego County","36077","BlueShield of Northeastern New York","36346","off_market",152
"NY","Otsego County","36077","BlueShield of Northeastern New York","36346","on_market",40
"NY","Otsego County","36077","CDPHP","92551","off_market",88
"NY","Otsego County","36077","CDPHP","92551","on_market",32
"NY","Otsego County","36077","CDPHP","94788","off_market",8
"NY","Otsego County","36077","EmblemHealth","88000","off_market",4
"NY","Otsego County","36077","EmblemHealth","88582","off_market",40
"NY","Otsego County","36077","EmblemHealth","88582","on_market",32
"NY","Otsego County","36077","Excellus","78124","off_market",336
"NY","Otsego County","36077","Excellus","78124","on_market",160
"NY","Otsego County","36077","MVP Health Plans","56184","off_market",8
"NY","Otsego County","36077","MVP Health Plans","56184","on_market",136
"NY","Otsego County","36077","MVP Health Plans","89846","off_market",200
"NY","Otsego County","36077","UnitedHealthcare","54297","off_market",24
"NY","Putnam County","36079","EmblemHealth","88000","off_market",4
"NY","Putnam County","36079","EmblemHealth","88582","off_market",40
"NY","Putnam County","36079","EmblemHealth","88582","on_market",32
"NY","Putnam County","36079","Empire BlueCross BlueShield","44113","off_market",104
"NY","Putnam County","36079","Empire BlueCross BlueShield","80519","off_market",16
"NY","Putnam County","36079","MVP Health Plans","56184","off_market",8
"NY","Putnam County","36079","MVP Health Plans","56184","on_market",136
"NY","Putnam County","36079","MVP Health Plans","89846","off_market",200
"NY","Putnam County","36079","Oxford","85629","off_market",312
"NY","Queens County","36081","CareConnect Insurance","82483","off_market",76
"NY","Queens County","36081","CareConnect Insurance","82483","on_market",124
"NY","Queens County","36081","EmblemHealth","88000","off_market",4
"NY","Queens County","36081","EmblemHealth","88582","off_market",40
"NY","Queens County","36081","EmblemHealth","88582","on_market",32
"NY","Queens County","36081","Empire BlueCross BlueShield","44113","off_market",104
"NY","Queens County","36081","Empire BlueCross BlueShield","80519","off_market",16
"NY","Queens County","36081","HealthFirst","61405","off_market",64
"NY","Queens County","36081","HealthFirst","83744","off_market",16
"NY","Queens County","36081","MetroPlus Health Plan","11177","on_market",32
"NY","Queens County","36081","MVP Health Plans","56184","off_market",8
"NY","Queens County","36081","MVP Health Plans","56184","on_market",136
"NY","Queens County","36081","Oxford","85629","off_market",312
"NY","Queens County","36081","UnitedHealthcare","54297","off_market",24
"NY","Rensselaer County","36083","BlueShield of Northeastern New York","36346","off_market",160
"NY","Rensselaer County","36083","BlueShield of Northeastern New York","36346","on_market",40
"NY","Rensselaer County","36083","CDPHP","92551","off_market",88
"NY","Rensselaer County","36083","CDPHP","92551","on_market",32
"NY","Rensselaer County","36083","CDPHP","94788","off_market",8
"NY","Rensselaer County","36083","EmblemHealth","88000","off_market",4
"NY","Rensselaer County","36083","EmblemHealth","88582","off_market",40
"NY","Rensselaer County","36083","EmblemHealth","88582","on_market",32
"NY","Rensselaer County","36083","Empire BlueCross BlueShield","44113","off_market",52
"NY","Rensselaer County","36083","Empire BlueCross BlueShield","80519","off_market",16
"NY","Rensselaer County","36083","MVP Health Plans","56184","off_market",8
"NY","Rensselaer County","36083","MVP Health Plans","56184","on_market",136
"NY","Rensselaer County","36083","MVP Health Plans","89846","off_market",200
"NY","Rensselaer County","36083","UnitedHealthcare","54297","off_market",24
"NY","Richmond County","36085","CareConnect Insurance","82483","off_market",76
"NY","Richmond County","36085","CareConnect Insurance","82483","on_market",124
"NY","Richmond County","36085","EmblemHealth","88000","off_market",4
"NY","Richmond County","36085","EmblemHealth","88582","off_market",40
"NY","Richmond County","36085","EmblemHealth","88582","on_market",32
"NY","Richmond County","36085","Empire BlueCross BlueShield","44113","off_market",104
"NY","Richmond County","36085","Empire BlueCross BlueShield","80519","off_market",16
"NY","Richmond County","36085","HealthFirst","61405","off_market",64
"NY","Richmond County","36085","HealthFirst","83744","off_market",16
"NY","Richmond County","36085","MetroPlus Health Plan","11177","on_market",32
"NY","Richmond County","36085","MVP Health Plans","56184","off_market",8
"NY","Richmond County","36085","MVP Health Plans","56184","on_market",136
"NY","Richmond County","36085","Oxford","85629","off_market",312
"NY","Rockland County","36087","EmblemHealth","88000","off_market",4
"NY","Rockland County","36087","EmblemHealth","88582","off_market",40
"NY","Rockland County","36087","EmblemHealth","88582","on_market",32
"NY","Rockland County","36087","Empire BlueCross BlueShield","44113","off_market",104
"NY","Rockland County","36087","Empire BlueCross BlueShield","80519","off_market",16
"NY","Rockland County","36087","MVP Health Plans","56184","off_market",8
"NY","Rockland County","36087","MVP Health Plans","56184","on_market",136
"NY","Rockland County","36087","MVP Health Plans","89846","off_market",200
"NY","Rockland County","36087","Oxford","85629","off_market",312
"NY","Saratoga County","36091","BlueShield of Northeastern New York","36346","off_market",160
"NY","Saratoga County","36091","BlueShield of Northeastern New York","36346","on_market",40
"NY","Saratoga County","36091","CDPHP","92551","off_market",88
"NY","Saratoga County","36091","CDPHP","92551","on_market",32
"NY","Saratoga County","36091","CDPHP","94788","off_market",8
"NY","Saratoga County","36091","EmblemHealth","88000","off_market",4
"NY","Saratoga County","36091","EmblemHealth","88582","off_market",40
"NY","Saratoga County","36091","EmblemHealth","88582","on_market",32
"NY","Saratoga County","36091","Empire BlueCross BlueShield","44113","off_market",52
